SOP10TOLB3092,"SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 254 MM. MOD. B3092 (10"")",
SOP11/2TOLB3092,"SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 038 MM. MOD. B3092 (1 1/2"")",
TPVC240HABOC,"TUBO DE PVC DE 051 MM. HID. ABOC. (2"" CED. 40)",
TPVC1RD26HABOC,"TUBO DE PVC DE 025 MM. HID. ABOC. (1"" RD 26)",
TPVC1040DWV,"TUBO DE PVC DE 254 MM. DWV (10"" CED. 40)",
TPVC840DWV,"TUBO DE PVC DE 203 MM. DWV (8"" CED. 40)",
TCC440AI316,"TUBO A/INOX. C/COSTURA T-316 DE 114.3 X 06.0 MM. (4"" CED. 40)",
TCC340AI316,"TUBO A/INOX. C/COSTURA T-316 DE 088.9 X 05.5 MM. (3"" CED. 40)",
THD6,"TUBO DE HIERRO DULCTIL DE 150 MM. (6"")",
THD10,"TUBO DE HIERRO DULCTIL CLASE 50 DE 250 MM. (10"")",
TSC1160GR,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 06.4 MM. GALV. ROSC. (1"" CED. 160)",
TSC11/2160GR,"TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 07.1 MM. GALV. ROSC. (1 1/2"" CED. 160)",
SOP6TOLB3092,"SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 152 MM. MOD. B3092 (6"")",
TCC3030,"TUBO DE ACERO AL CARBON CON COSTURA DE 762 X 15.88 MM. (30"" CED. 30)",
TCC24X15.88,"TUBO DE ACERO AL CARBON CON COSTURA DE 610 X 15.88 MM. (24"" X 0.625"")",
TPVC340DWV,"TUBO DE PVC DWV DE 076 MM. ABOC (3"" CED. 40)",
TCC21/210E,"TUBO DE A/C C/C DE 073.0 X 03.0 MM. LISO (2 1/2"" CED. 10)",
TPVC1240DWV,"TUBO DE PVC DE 305 MM. DWV (12"" CED. 40)",
TSC310AI316,"TUBO A/INOX. S/COSTURA T-316 DE 088.9 X 03.1 MM. (3"" CED. 10)",
TSC11/210AI316,"TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 02.1 MM. (1 1/2"" CED. 10)",
TSC110AI316,"TUBO A/INOX. S/COSTURA T-316 DE 033.4 X 02.7 MM. (1"" CED 10)",
TSC3/410AI316,"TUBO A/INOX. S/COSTURA T-316 DE 026.7 X 02.1 MM (3/4"" CED 10)",
TSC1/210AI316,"TUBO A/INOX. S/COSTURA T-316 DE 021.3 X 02.1 MM. (1/2"" CED 10)",
TSC1260E,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 14.3 MM. (12"" CED. 60)",
TSC2060E,"TUBO DE ACERO AL CARBON SIN COSTURA 508 X 20.6 MM. (20"" CED. 60)",
TSC18X12.7E,"TUBO DE ACERO AL CARBON SIN COSTURA 457 X 12.7 MM. (18"" X 1/2"")",
TSC16100E,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 26.2 MM. (16"" CED. 100)",
TSC3/4XXSE,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 07.8 MM. (3/4"" CED. XXS)",
TSC1XXSE,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 09.1 MM. (1"" CED. XXS)",
THD4,"TUBO DE HIERRO DULCTIL DE 100 MM. (4"")",
TAJUSTE21/2,"TUBO DE AJUSTE TOLCO DE 064 MM. (2 1/2"") B3089",
TPVC380,"TUBO DE PVC DE 075 MM. (3"" CED. 80)",
TPPR20,TUBO DE POLIPROPILENO PLUS DE 020 MM.,
TPPR25,TUBO DE POLIPROPILENO PLUS DE 025 MM.,
TPPR32,TUBO DE POLIPROPILENO PLUS DE 032 MM.,
TPPR40,TUBO DE POLIPROPILENO PLUS DE 040 MM.,
TPPR50,TUBO DE POLIPROPILENO PLUS DE 050 MM.,
TSC340TM,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3"" CED. 40)",
TSC4120E,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 11.1 MM. (4"" CED. 120)",
SOPANT2AF411,"SOPORTE ANTISISMICO AF411 P TUBO DE 051 MM. (2"")",
TCR1M,"TUBO DE COBRE RIGIDO DE 025 MM. TIPO M (1"")",
TSC1/240AI316,"TUBO A/INOX. S/COSTURA T-316 DE 021.3 X 02.7 MM. (1/2"" CED 40)",
TSC3/440AI316,"TUBO A/INOX. S/COSTURA T-316 DE 026.7 X 02.9 MM. (3/4"" CED 40)",
TSC140AI316,"TUBO A/INOX. S/COSTURA T-316 DE 033.4 X 03.4 MM. (1"" CED 40)",
TSC21/2XXSE,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 14.0 MM. (2 1/2"" CED. XXS)",
TSC10X42.01E,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 42.01 MM. (10"" x 1.654"")",
TCC240REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. R. POL. (2"" CED. 40)",
TCC340REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. R. POL. (3"" CED. 40)",
TCC840REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. R. POL. (8"" CED. 40)",
TCC440REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. R. POL. (4"" CED. 40)",
TCC1040REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. R. POL. (10"" CED. 40)",
TCC12X9.5REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 09.5 MM. R. POL. (12"" X 3/8"")",
TCC1430REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 09.5 MM. R. POL. (14"" CED. 30)",
TCC18X9.5REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 09.5 MM. R. POL. (18"" X 3/8"")",
TCC1630REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 09.5 MM. R. POL. (16"" CED. 30)",
TCC2020REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 09.5 MM. R. POL. (20"" CED. 20)",
TCC2420REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 610 X 09.5 MM. R. POL. ( 24"" CED. 20 )",
TCC240FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. FBE (2"" CED. 40)",
TCC340FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. FBE (3"" CED. 40)",
TCC840FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. FBE (8"" CED. 40)",
TCC1040FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. FBE (10"" CED. 40)",
TCC12X9.5FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 09.5 MM. FBE (12"" X 3/8"")",
TCC1430FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 09.5 MM. FBE (14"" CED. 30)",
TCC1630FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 09.5 MM. FBE (16"" CED. 30)",
TCC18X9.5FBE,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 09.5 MM. FBE (18"" X 3/8"")",
TSC280REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. REC. POL. (2"" CED. 80)",
TSC21/240TM,"COT. ART. R01350001 TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. (2 1/2"" CED. 40)",
TSC11/240TM,"COD. ART R01650001 TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 03.7 MM. (1 1/2"" CED. 40)",
TSC1240TM,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 10.3 MM. (12"" CED. 40)",
TPPR60,TUBO DE POLIPROPILENO PLUS DE 060 MM.,
TPPR75,TUBO DE POLIPROPILENO PLUS DE 075 MM.,
TCR1/2K,"TUBO DE COBRE RIGIDO DE 013 MM. TIPO K (1/2"")",
THDPE12RD13.5,"TUBO DE HDPE DE 305 MM. RD 13.5 (12"")",
TCC240ULFM,TUBO DE A/C C/C DE 060.3 X 03.9 MM. (2 CED. 40) UL/FM,
TCC11/240RAULFM,TUBO DE A/C C/C DE 048.3 X 03.7 MM. RAN. (1 1/2 CED. 40) UL/FM,
TCC21/240RAULFM,TUBO DE A/C C/C DE 073.0 X 05.2 MM. RAN. (2 1/2 CED. 40) UL/FM,
TCC1010RA,TUBO DE A/C C/C DE 273.1 X 04.70 MM. ROJA RAN. (10 CED. 10) UL FM,
THDPE2RD9,"TUBO DE HDPE DE 051 MM. RD 9 (2 "") ",
TPPR20PN16GF,"TUBO PPR VERDE PN16 D020 1/2"" GFHAKAN 4002002004021",
TPPR25PN16GF,"TUBO PPR VERDE PN16 D025 3/4"" GFHAKAN 4002002504121",
TPPR32PN16GF,"TUBO PPR VERDE PN16 D032 1"" GFHAKAN 4002003204221",
TPPR40PN16GF,"TUBO PPR VERDE PN16 D040  1 1/4"" GFHAKAN 4002004004321",
TPPR50PN16GF,"TUBO PPR VERDE PN16 D050 1 1/2"" GFHAKAN 4002005004421",
TPPR63PN16GF,"TUBO PPR VERDE PN16 D063 2"" GFHAKAN 4002006304521",
TPPR75PN16GF,"TUBO PPR VERDE PN16 D075 2 1/2"" GFHAKAN 4002007504621",
TPPR90PN16GF,"TUBO PPR VERDE PN16 D090 3"" GFHAKAN 4002009001021",
TPPR110PN16GF,"TUBO PPR VERDE PN16 D110 4"" GFHAKAN 4002011001021",
TPPR125PN16GF,"TUBO PPR VERDE PN16 D125 5"" GFHAKAN 4002012500921",
TCPVC3/4RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 3/4"" H1350075CO1500 ",
TCPVC1RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 1"" H1350100CO1500 ",
TCPVC11/4RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 1-1/4"" H1350125CO1500 ",
TCPVC11/2RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 1-1/2"" H1350150CO1500 ",
TCPVC2RD13.5BLZ15FT,"TUBO DE CPVC RD 13.5 DE 2"" 15FT H1350200CO1500",
TCPVC21/2RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 2-1/2"" H1350250CO1500",
TCPVC3RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 3"" H1350300CO1500 ",
TSC3/480REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. REC. POL. (3/4"" CED. 80)",
TSC180REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. REC. POL. (1"" CED. 80)",
TSC340REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. REC. POL. (3"" CED. 40)",
TSC640REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. REC. POL. (6"" CED. 40)",
TCC640REPOL,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. RECUB. POLYURETANO (6"" CED. 40)",
TPVC4RD26HABOC,"TUBO DE PVC DE 102 MM. HID. ABOC. (4"" RD 26)",
TPVC640HABOC,"TUBO DE PVC DE 152 MM. HID. ABOC. (6"" CED. 40)",
TPVC3/4R26HABOC,"TUBO DE PVC DE 019 MM. HID. ABOC. (3/4"" RD 26)",
TPVC24ALCS25,"TUBO ALCANTARILLADO SIST. METRICO SERIE 25 C/CAMP. DE 630 MM (24"")",
TCC3/410AI316,"TUBO A/INOX. C/COSTURA T-316 DE 026.7 X 02.1 MM. (3/4"" CED 10)",
TSC680PSL2,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. PSL2 (6"" CED. 80)",
TPVC18ALCS25,"TUBO ALCANTARILLADO SIST. METRICO SERIE 25 C/CAMP. DE 450 MM (18"")",
TCC610RJARATME,"TUBO DE A/C C/C DE 168.3 X 03.4 MM. ROJA RAN. (6"" CED. 10)",
TCC1/240E,"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. (1/2"" CED. 40)",
TCC3/440E,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. (3/4"" CED. 40)",
TCC11/240E,"TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. (1 1/2"" CED. 40)",
TPVC640DWVATM,"TUBO DE PVC DE 152 MM. DWV ABOC (6"" CED. 40)",
TSC2160TM,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 08.7 MM. (2"" CED. 160)",
TSC1/2160AI316,"TUBO A/INOX. S/COSTURA T-316 DE 021.3 X 04.8 MM. (1/2"" CED 160)",
TCC240ROJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM ROJA RANURADA ( 2"" CED 40 )",
TCC3/440RJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. ROJA (3/4"" CED. 40)",
TCC140RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. RAN (1"" CED. 40)",
TCC11/440RJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. ROJA (1 1/4"" CED. 40)",
TCC340RJA,"TUBO DE ACERO AL CARBON CON COSTURA ROJO BERM UL/FM  DE 088.9 X 05.5 MM. (3"" CED. 40)",
TCC640RJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. ROJA (6"" CED. 40)",
TSC840REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. REC. POL. (8"" CED. 40)",
TSC1040REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. REC. POL. (10"" CED. 40)",
TSC12X9.5REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 09.5 MM. REC. POL. (12"" X 3/8"")",
TSC1430REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 09.6 MM. REC. POL. (14"" CED. 30)",
TSC1630REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 09.6 MM. REC. POL. (16"" CED. 30)",
TSC2020REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 508 X 09.5 MM. REC. POL. (20"" CED. 20)",
TSC2420REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 610 X 09.5 MM. REC. POL. (24"" CED. 20)",
TSC1/280REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. REC. POL. (1/2"" CED. 80)",
TSC11/280REPOL,"TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 05.1 MM. REC. POL. (1 1/2"" CED. 80)",
TCC1/240RJA,"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. ROJA (1/2"" CED. 40)",
TCC1040A500,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. A-500 (10"" CED. 40)",
TCC1440A500,"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 11.1 MM. A-500 (14"" CED. 40)",
TSC340GR,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. GALV. ROSC. (3"" CED. 40)",
TSC3/480GR,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. GALV. ROSC. (3/4"" CED. 80)",
TSC3/440TM,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. (3/4"" CED. 40)",
TPVC10CED40H,"TUBO DE PVC HID. DE 254 MM.  (10"" CED. 40)",
TPVC8CED40H,"TUBO DE PVC HID. DE 203 MM.  (8"" CED. 40)",
TPVC6CED40H,"TUBO DE PVC HID. DE 152 MM.  (6"" CED. 40)",
TPVC4DWVFC,"TUBO DE PVC DE 102 MM. DWV FC (4"")",
TPVC6DWVFC,"TUBO DE PVC DE 152 MM. DWV FC (6"")",
TSC540G,"TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 06.5 MM. GALV. (5"" CED. 40)",
TCPVC1/280CORZAN,"TUBO DE CPVC CORZAN DE 013 MM.  (1/2"" CED. 80) ",
TCPVC3/480CORZAN,"TUBO DE CPVC CORZAN DE 019 MM.  (3/4"" CED. 80)",
TCPVC180CORZAN,"TUBO DE CPVC CORZAN DE 025 MM.  (1"" CED. 80)",
TCPVC11/480CORZAN,"TUBO DE CPVC CORZAN DE 032 MM.  (1 1/4"" CED. 80)",
TCPVC11/280CORZAN,"TUBO DE CPVC CORZAN DE 038 MM.  (1 1/2"" CED. 80)",
TCPVC680CORZAN,"TUBO DE CPVC CORZAN DE 152 MM.  (6"" CED. 80)",
TCPVC880CORZAN,"TUBO DE CPVC CORZAN DE 203 MM.  (8"" CED. 80)",
TCPVC1/280CORZANA,"TUBO DE CPVC CORZAN DE 013 MM. AISLADO  (1/2"" CED. 80)",
TCPVC3/480CORZANA,"TUBO DE CPVC CORZAN DE 019 MM. AISLADO (3/4"" CED. 80)",
TCPVC180CORZANA,"TUBO DE CPVC CORZAN DE 025 MM. AISLADO (1"" CED. 80)",
TCPVC11/480CORZANA,"TUBO DE CPVC CORZAN DE 032 MM. AISLADO (1 1/4"" CED. 80)",
TCPVC11/280CORZANA,"TUBO DE CPVC CORZAN DE 038 MM. AISLADO (1 1/2"" CED. 80)",
TCPVC280CORZANA,"TUBO DE CPVC CORZAN DE 051 MM. AISLADO  (2"" CED. 80) ",
TCPVC280CORZANA,"TUBO DE CPVC CORZAN DE 064 MM. AISLADO (2 1/2"" CED. 80)",
TCPVC380CORZANA,"TUBO DE CPVC CORZAN DE 076 MM. AISLADO (3"" CED. 80)",
TCPVC480CORZANA,"TUBO DE CPVC CORZAN DE 102 MM. AISLADO (4"" CED. 80)",
TCPVC680CORZANA,"TUBO DE CPVC CORZAN DE 152 MM. AISLADO (6"" CED. 80)",
TCPVC880CORZANA,"TUBO DE CPVC CORZAN DE 203 MM. AISLADO (8"" CED. 80)",
TPVC240,"TUBO DE PVC DE 051 MM. (2"" CED. 40)",
TPVC840,"TUBO DE PVC DE 203 MM. (8"" CED. 40)",
TPVC1040,"TUBO DE PVC DE 254 MM. (10"" CED. 40)",
TSC3/840AI304,"TUBO A/INOX. C/COSTURA T-304 DE 017.1 X 02.3 MM. (3/8"" CED. 40)",
TSC610AI316,"TUBO A/INOX. S/COSTURA T-316 DE 168.3 X 03.4 MM. (6"" CED. 10)",
TSC540RA,"TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 06.5 MM. RAN. (5"" CED. 40)",
TSC1680TM,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 21.4 MM. (16"" CED. 80)",
TSC2080TM,"TUBO DE ACERO AL CARBON SIN COSTURA 508 X 26.2 MM. (20"" CED. 80)",
TSC1/280TM,"COD. ART. R03040003 TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. (1/2"" CED. 80)",
TSC1080TM,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 15.1 MM. (10"" CED. 80)",
TSC540E,"TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 06.5 MM. (5"" CED. 40)",
TSC640E,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6"" CED. 40)",
TSC1040E,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. (10"" CED. 40)",
TPVC11/240,"TUBO DE PVC DE 038 MM. (1 1/2"" CED. 40)",
TCC1/440R,"TUBO DE ACERO AL CARBON CON COSTURA DE 013.7 X 02.2 MM. ROSC. (1/4"" CED. 40)",
TCC21/2DFRJARA,"TUBO DE A/C C/C DE 073.0 MM. CED. 7 RAN. ROJA (2 1/2"") DF",
TSC1860,"TUBO DE ACERO AL CARBON SIN COSTURA 457 X 19.5 MM. (18"" CED. 60)",
CP12F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 305 MM. (12"")",
TSC840GLTM,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. GALV. LISO (8"" CED. 40)",
TSC880TM,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 12.7 MM. (8"" CED. 80)",
TFLEX3/4PVC,"TUBO FLEXIBLE DE ACERO DE 019 MM. FORRADO PVC (3/4"")",
TFLEX3/4ZAPA,"TUBO FLEXIBLE DE ACERO DE 019 MM. ZAPA (3/4"")",
CON1PVC,"CONECTOR PARA TUBO DE PVC PESADO DE 025 MM (1"")",
CP1TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO DE 025 MM (1"")",
TPVC1/2CED40HID,"TUBO DE PVC HID. DE 13 MM. (1/2"" CED. 40)",
TCPVC3/440HID,"TUBO DE CPVC HID  DE 019 MM.   ( 3/4""  CED. 40 )",
TCC4DFRJATM,"TUBO DE A/C C/C DE 114.3 MM. CED. 7 ROJO (4"") SPS",
TPVC4C900DR18,"TUBO DE PVC DR18 C900 UL/FM 100MM ( 4"") ",
TFLEX1/2PVC,"TUBO FLEXIBLE DE ACERO DE 013 MM. FORRADO PVC (1/2"")",
CCU1/2,"CONECTOR CURVO PARA TUBO FLEXIBLE DE 013 MM. (1/2"") ",
CP3/4TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO DE 019 MM (3/4"")",
TCC11/440RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. RAN. (1 1/4"" CED. 40)",
TCC3/440GLTM,"COD ART R01920001 TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. GALV. LISO (3/4"" CED. 40)",
TPVC4CED80HID,"TUBO DE PVC HID. DE 102 MM.  (4"" CED. 80)",
TSC11/210AI304,"TUBO A/INOX. S/COSTURA T-304 DE 048.3 X 02.8 MM. (1 1/2"" CED. 10)",
TSC3/410AI304,"TUBO A/INOX. S/COSTURA T-304 DE 026.7 X 02.1 MM. (3/4"" CED. 10)",
TCC140ULFM,"TUBO DE A/C C/C DE 033.4 X 03.4 MM. (1"" CED. 40) UL FM",
TCC11/440ULFM,TUBO DE A/C C/C DE 042.2 X 03.6 MM. (1 1/4 CED. 40) UL/FM,
TPVC440DWVTR,"TUBO DE PVC DWV DE 102 MM. (4"" CED. 40) 2030233 TR",
TSC1040TM,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. (10"" CED. 40)",
CP21/2F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 064 MM. (2 1/2"")",
CP8F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 203 MM. (8"")",
VCP3F794KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 076 MM. BRID. (3"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V030794116",
VCP21/2F794KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 064 MM. BRID. (2 1/2"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V024794116",
VCP2F793KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 793 DE 051 MM. (2"") INC. TUBO CAPILAR V020793CBV",
TSC1080SAI304,"TUBO A/INOX. S/COSTURA T-304 DE 273.1 X 12.7 MM. (10"" CED. 80S)",
TCC340ULFM,TUBO DE A/C C/C DE 088.9 X 05.5 MM. (3 CED. 40) UL/FM,
CP2F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 051 MM. (2"")",
TCC6GRYC,"TUBO A/C CON COSTURA DE 168.3 PARED GRUESA  PESADO GALV. ROSC. (6"" CONDUIT) CON COPLE",
TSC3XXS,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 15.2 MM. (3"" CED. XXS)",
TCC3/440TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. (3/4"" CED. 40)",
TSC180TM,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1"" CED. 80)",
TCC11/440RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. RANURADO (1 1/4"" CED. 40)",
TCC11/440GL,"TUBO DE ACERO AL CARBON CON COSTURA  DE 042.2 X 03.6 MM. GALV. LISO (1 1/4"" CED. 40)",
TCPVC11/4BLAZE,"TUBO DE CPVC DE 032 MM. BLAZE (1 1/4"")",
TCPVC21/280CORZAN,"TUBO DE CPVC CORZAN DE 064 MM.  (2 1/2"" CED. 80)",
TCC210AI316,"TUBO A/INOX. C/COSTURA T-316 DE 060.3 X 02.8 MM. (2"" CED. 10)",
TCC11/210AI316,"TUBO A/INOX. C/COSTURA T-316 DE 048.3 X 02.1 MM. (1 1/2"" CED. 10)",
TCC110AI316,"TUBO A/INOX. C/COSTURA T-316 DE 033.4 X 02.8 MM. (1"" CED 10)",
TCC1820,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)",
TSC3/480AI304,"TUBO A/INOX. S/COSTURA T-304 DE 026.7 X 03.9 MM. (3/4"" CED. 80)",
TSC640GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. GALV. RAN (6"" CED. 40)",
TSC440GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. GALV. RAN (4"" CED. 40)",
TSC21/240GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. GALV. RAN (2 1/2"" CED. 40)",
TSC11/440GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. RAN (1 1/4"" CED. 40)",
TSC240GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. RAN. (2"" CED. 40)",
TCC31/20AI316,"TUBO A/INOX. C/COSTURA T-316 DE 101.6 X 4.33 MM. (3 1/2"" CED. 10)",
TCC210AI316TM,"TUBO A/INOX. C/COSTURA T-316 DE 60.3 X 2.8 MM. (2"" CED. 10)",
TCC11/210AI316TM,"TUBO A/INOX. C/COSTURA T-316 DE 48.3 X 2.08 MM. (1 1/2"" CED. 10)",
TCC110AI316TM,"TUBO A/INOX. C/COSTURA T-316 DE 33.4 X 2.77 MM (1"" CED 10)",
TCC1620TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 07.9 MM. (16"" CED. 20)",
TCC1820TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)",
TCC1820TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)",
TSC140TM,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. (1"" CED. 40)",
TSC440TM,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4"" CED. 40)",
TCC1/240TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. (1/2"" CED. 40)",
TCC1420TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 07.9 MM. (14"" CED. 20)",
TCC840TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. (8"" CED. 40)",
TCC140GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. GALV. ROSC.(1"" CED. 40)",
TCC21/240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. ROSC. (2 1/2"" CED. 40)",
TCC240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. ROSC. (2"" CED. 40)",
