CODIGO	CLAVE	DESCRIPCION	
01620306	ADH1/280CORZAN	"ADAPTADOR HEMBRA DE CPVC CORZAN DE (1/2"" CED. 80)"	
01500110	TALCPVC6		
01500106	SOL6013	"SOLDADURA 6013 1/8"" AKRON EXEL"	
01402198	VGL11/43/4100BR	"VALV. GLOBO DE BRONCE ROSC. 7 K. DE 032 MM. (11/4"" 100 LBS)"	
01103285	TAROCV38CN	TAPA P/ ROCIADOR COLGANTE OCULTO VICTAULIC V38 COL NUTRIA	
01103286	TAROCV38CC	TAPA P/ ROCIADOR COLGANTE OCULTO VICTAULIC V38 COL CANOA	
01103287	TAROCV38CRV	TAPA P/ ROCIADOR COLGANTE OCULTO VICTAULIC V38 COL REMEDIOS VARO	
01103288	TAROCV38CN	TAPA P/ ROCIADOR COLGANTE OCULTO VICTAULIC V38 COL NEGRO	
01620307	TPVC440DWVTR	"TUBO DE PVC DWV DE 102 MM. (4"" CED. 40) 2030233 TR"	
01103289	C490ORL120	"CODO DE ACERO P/SOLDAR CED. 120 DE 102 MM. X 90o RL (4"" X 9Oo CED 120 )"	
01103290	C290ORLXXS	"CODO DE ACERO P/SOLDAR CED. XXS DE 051 MM. X 90o RL (2"" X 90o CED XXS)"	
01103291	C690ORL160	"CODO DE ACERO P/SOLDAR CED 160 DE 152 MM. X 90o RL (6"" X 90o CED 160)"	
01103292	C690ORL120	"CODO DE ACERO P/SOLDAR CED. 120 DE 152 MM. X 90o RL (6"" X 90o CED 120)"	
01103293	TOH1X51/2	"TORNILLO HEXAGONAL DE 025 X 140 MM. (1"" X 5 1/2"")"	
01103294	TOH7/8X5	"TORNILLO HEXAGONAL DE 023 X 127 MM. (7/8"" X 5"")"	
01103295	TOH3/4X41/2	"TORNILLO HEXAGONAL DE 019 X 114 MM. (3/4"" x 4 1/2"")"	
01103296	TOH1X7	"TORNILLO HEXAGONAL DE 025 X 178 MM. (1"" x 7"")"	
01103297	TOH5/8X31/2RC	"TORNILLO HEXAGONAL R.C. DE 016 X 089 MM. (5/8"" X 3 1/2"")"	
01103298	ARAP7/8	"ARANDELA PLANA 7/8"""	
01103299	ES11/4X8/3/4B7	"ESPARRAGO ACERO B7 DE 032 MM. (1 1/4"" X 8 3/4"")"	
01103300	ES1X63/4B7	"ESPARRAGO ACERO B7 DE 025 MM. (1"" X 6 3/4"")"	
01103301	ES5/8X41/4B7	"ESPARRAGO ACERO B7 DE 016 MM. (5/8"" X 4 1/4"")"	
01103302	C390ORLXXS	"CODO DE ACERO P/SOLDAR CED. XXS DE 076 MM. X 90o RL (3"" X 90o CED XXS)"	
01620308	PLAYO18	"ROLLO PLAYO 18"" CALIBRE GAUGE 60 - 100 700-1200 PIES"	
01103303	ARAP1	"ARANDELA PLANA 1"""	
01620309	VCH340PVC	"VALVULA CHECK DE PVC DE 076 MM (3"" CED. 40)"	
01620310	BC440PVC	"BRIDA CIEGA DE PVC DE 102 MM. (4"" CED. 40)"	
01500111	COLF154	COLADERA DE FIERRO PARA AZOTEA URREA FIG. 154	
01402199	VAG3/81500LTABOC	"VALV. AGUJA DE LATON 105 K. DE 009 MM. (3/8"" 1500 LBS)"	
01500112	RB3X11/2CU	"REDUCCION BUSHING  DE COBRE DE 076 X 038 MM. (3"" X 1 1/2"")"	
01500113	RB11/2X1/2CU	"REDUCCION BUSHING  DE COBRE DE 038 X 013 MM. (1 1/2"" X 1/2"")"	
01500114	CO11/2CURE	"CONECTOR DE COBRE CON ROSCA EXTERIOR DE 038 MM. (1 1/2"")"	
01500115	MAF6120BAI	"MANGUERA FLEXIBLE A/INOX 8.5 KGS DE 152 MM X 1100 MM. BRID. (6"" 120 LBS)"	
01620311	RB21/2X11/4CPVC80C	"RED. BUSHING DE CPVC CED. 80 DE 064 X 032 MM. (2 1/2"" X 1 1/4"")"	
01620312	RB2X1/280CORZAN	"RED. BUSHING DE CPVC CORZAN DE (2"" X 1/2 "" CED. 80)"	
01402200	VB3F555LR	"VALV. BOLA LATON CROMADA ROSC. 25 K. DE 076 MM. F. 555 (3"")"	
01500116	MAF4120BAI	"MANGUERA FLEXIBLE A/INOX 8.5 KGS DE 102 MM X 1100 MM. BRID. (4"" 120 LBS)"	
01500117	MAF3120BAI	"MANGUERA FLEXIBLE A/INOX 8.5 KGS DE 76 MM X 1100 MM. BRID. (3"" 120 LBS)"	
01500118	COLF444	COLADERA DE FIERRO PARA AZOTEA HELVEX FIG. 444	
01212856	BWN3150CPBXS	"BRIDA DE ACERO CON CUELLO CARA PLANA 10.5 K DE 076 MM. B. XS (WN 150 LBS. 3"")"	
01403088	VCO12125BULFM	"VALV. COMPUERTA HIERRO DUCTIL V.F. BRID. 9 K DE 305 MM. FIG. XZ41X ULFM (12"" 125 LBS.)"	
01620313	RBCPVC4X11/280CORZAN	"RED. BUSHING DE CPVC CORZAN DE 102 X 051 MM. (4"" X 11/2"" CED. 80)9012303"	
01620314	RBCPVC4X11/480CORZAN	"RED. BUSHING DE CPVC CORZAN DE 102 X 032 MM. (4"" X 11/4"" CED. 80)9012303"	
01620315	RBCPVC11/4X3/480CORZAN	"RED. BUSHING DE CPVC CORZAN DE 032 X 019 MM. (11/4"" X 3/4"" CED. 80)9012303"	
01620316	COCPVC4280CORZAN	"CONECTOR MACHO DE CPVC CORZAN DE 102 MM. ( 4"" CED. 80)"	
01103304	TER2X3/4150HM	"TEE REDUCIDA DE HIERRO MALEABLE 10.5 KGS. DE 051 X 019 MM. (2"" X 3/4"" 150 LBS.)"	
01103305	YGR20OSW	"Y GRIEGA DE ACERO P/SOLDAR REFORZADA DE 508 MM. (20"" SW)"	
01620317	YGR245OSW	"Y GRIEGA DE ACERO P/SOLDAR ESTANDAR DE 051 MM. 45O (2"" SW)"	
01620318	YGR445OSW	"Y GRIEGA DE ACERO P/SOLDAR ESTANDAR DE 101 MM. 45O (4"" SW)"	
01212857	TA1/2N	"TAPA PARA ROCIADOR COVER PLATE NEGRO DE 013 MM. (1/2"") V3802"	
01302218	TSC1040TM	"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. (10"" CED. 40)"	
01500119	EM24150LBS	"EMPAQUE ESPIROMETALICO P/BRIDA (24"" 150 LBS.)"	
01500120	EM12150DLINE	"EMPAQUE ESPIROMETALICO MARCA DLINE DE  (12"" 150 LBS.)"	
01500121	EM8150LBS	"EMPAQUE ESPIROMETALICO P/ BRIDA  (8"" 150 LBS.)"	
01500122	EM6150LBS	"EMPAQUE ESPIROMETALICO P/BRIDA (6"" 150 LBS.)"	
01500123	EM5150DLINE	"EMPAQUE ESPIROMETALICO MARCA DLINE DE  (5"" 150 LBS.)"	
01500124	EM3150LBS	"EMPAQUE ESPIROMETALICO P/BRIDA  (3"" 150 LBS.)"	
01402202	VGL11/21500ASWT5	"VALV. GLOBO DE ACERO S.W. 105 K. DE 038 MM. TRIM 5 (1 1/2"" 1500 LBS.)"	
01620319	RB21/2X11/480PVC	"RED. BUSHING DE PVC DE (2-1/2"" X1-1/4"" CED. 80)"	
01620320	RB3X11/480CORZAN	"RED. BUSHING DE CPVC CORZAN  (3"" X 1-1/4"" CED. 80)"	
01500127	CP6PVC80	"COPLE PVC CEMENTAR DE 150 MM. (6"" CED. 80) "	
01500125	NISC11/2X1240	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 38 X 305 MM. ( 1 1/2"" X 12"" CED. 40 )"	
01500126	NISC11/4X1240		"NIPLE DE ACERO AL CARBON SIN COSTURA DE 32 X 305 MM. ( 1 1/4"" X 12"" CED. 40 )"
01620324	NISC1X1240	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 025 X 305 MM. (1"" X 12"" CED. 40)"	
01500128	NISC3/4X1240		"NIPLE DE ACERO AL CARBON SIN COSTURA DE 19 X 305 MM. ( 3/4"" X 12"" CED.40 )"
01620321	CP680CEM	"COPLE DE CPVC CEM DE  (6"" CED. 80)"	
01500129	ATU11/4F137E	"ABRAZADERA TIPO U C/4TCAS DE 032 MM. ANVIL F-137 (1 1/4"")"	
01500130	ATU10F137E	"ABRAZADERA TIPO U BOLT DE 254 MM. F-137 (10"")"	
01500131	ATU2F137E	"ABRAZADERA TIPO U C/4TCAS DE 051 MM. ANVIL F-137 (2"")"	
01500132	AHO2X1F730E	"ABRAZADERA DE HORQUILLA DE 025 X 051 MM. ANVIL F-730 (1"" X 2"")"	
01500133	MOR3/8X3/4F92GE	"MORDAZA FUNDIDA F-92 DE 009 X 019 MM. GALV. (3/8"" X 3/4"")"	
01500134	SOPGIR1F771E	"SOPORTE GIRATORIO FIG. 771 ANVIL DE 1"""	
01103175	TOH5/8X23/4TA	"TORNILLO CABEZA HEX. C/TCA. Y C/2 ROLD DE 015 X 070 MM. (5/8"" X 2 3/4"")"	
01500135	EM4150LBS	"EMPAQUE ESPIROMETALICO P/BRIDA  (4"" 150 LBS.)"	
01620326	RB2X3/4CORZAN	"RED. BUSHING DE CPVC CORZAN DE( 2"" X 3/4"" )"	
01620327	B11/280CORZAN	"BRIDA VAN STONE DE CPVC CORZAN CED.80 1 1/2"""	
01500136	MA2M2010002L	"MANOMETRO SECO DE 2"" DE 0-200 PSI,ROSCA INFERIOR DE 1/4"" CARATULA 2"", MOD. 2010002L "	
01500137	ASA1X21/2F775E	"ABRAZADERA SOP. ANTISISMICO DE 025  X 038 MM. F-775 (1"" X 2 1/2"")"	
01620328	RB3X3/480CORZAN	"RED. BUSHING DE CPVC CORZAN  (3"" X 3/4"" CED. 80)"	
01103306	CR11/490O3000	"CODO DE ACERO ROSCADO 210 KGS. DE 032 MM. (1 1/4"" X 90o 3000 LBS.)"	
01500138	SELL3H237	SELLADOR LIQ. GASOLINA 3H DE 237 ML	
01500139	CTEF3/4X6.6	"CINTA TEFLON DE 019 MM. (3/4"" X 6.6 MTS)"	
01103307	CP2150	"COPLE DE ACERO 10.5 KGS. DE 051 MM. (2"" 150 LBS.)"	
01103308	RCA2X11/4150HM	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 051 X 032 MM.(2"" X 1 1/4"" 150 LBS.)"	
01103309	TAC11/2300HM	"TAPON CAPA DE HIERRO MALEABLE 21 KGS. DE 038 MM. (1 1/2"" 300 LBS.)"	
01502260	CHI11/2BR080GPM	"CHIFLON DE BRONCE DE 038 MM 080 GPM EXTIM FLAM (1 1/2"")"	
01402204	FIY1/2250AB	"FILTRO ""Y"" DE ACERO AL CARBON BRID. 17 K. DE 013 MM. R.F. (1"" 250 LBS.)"	
01402203	VB3/4400LR	"VALV. BOLA LATON CROMADA ROSC. 28 K. DE 019 MM. MUELLER (3 /4"" 400 LBS.)"	
01402205	TRVAI1/2250R	"TRAMPA DE VAPOR INVERTIDA DE HIERRO FUNDIDO 17 K. DE 13 MM. ROSC. (1/2"" 250 LBS.)"	
01620329	B12PVC80CEM	"BRIDA DE PVC CED. 80 CEMENTAR DE 305 MM. (12"")"	
01620330	RBPVC8X6C80	"RED. BUSHING DE PVC CED. 80 DE 203 X 152 MM. (8""X 6"")"	
01620331	TE12PVC80	"TEE DE PVC CED. 80 DE 305 MM. (12"")"	
01620332	CPVC1290O80	"CODO DE PVC DE 305 MM. CEM. (12"" X 90o CED. 80)"	
01620333	CPVC1245O80	"CODO DE PVC DE 305 MM. CEM. (12"" X 45o CED. 80)"	
01620334	CPVC845O80	"CODO DE PVC DE 203 MM. CEM. (8"" X 45o CED. 80)"	
01402206	VCO2F02BR	"VALV. COMPUERTA DE BRONCE ROSC. 9 K DE 051 MM. URREA F. 02 (2"")"	
01402207	VBA11/4V0127CPPFF	"VALV. BALANCEO VICTAULIC DE 032 MM. 7CP ON/OFF 24V (1 1/4"") V0127CPPFF NORMALMENTE ABIERTA"	
01402208	VCO6350MUELLER	"VALVULA COMPUERTA DE 152MM (6"") MCA MUELLER SERIE R-2360-6 APROBADA UL/FM"	
01620335	TUUPVC11/240HID	"TUERCA UNION DE PVC HID. DE 038 MM. (1 1/2"" CED. 40)"	
01620336	TUUPVC140HID	"TUERCA UNION DE PVC HID. DE 025 MM. (1"" CED. 40)"	
01620337	CPPVC140HID	"COPLE DE PVC HID. DE 025 MM. (1"" CED. 40)"	
01620338	CPVC190O40HID	"CODO 90o DE PVC HID. DE 025 MM. (1"" CED. 40)"	
01502261	SOL5/8X8	"SOLERA DE ACERO DE 15.9  X 203.2 MM. (5/8"" X 8"" X 240"") "	
01620339	CCPVC145O80CORZAN	"CODO DE CPVC CORZAN DE 25 MM. (1"" X 45o CED. 80)"	
01502262	TM21/2FB12	"TERMOMETRO BIMETALICO DE-WIT CON CARATULA 21/2"", VASTAGO DE 2.5"" DE 0 A 300°C ESCALA DOBLE °C Y °F,CNF INF 1/2"" NPT"	
01502263	TEELET2X4R	"TEE-LET MERIT-A S-HEMBRA 2"" X  4"" ROSCADA"	
01103310	MANVFLEX31X1/2FAH2	"MANGUERA TRENSADA VICFLEX VICTAULIC DE 788 MM. MOD. AH2 (1/2 X 31"")"	
01103311	CP21/2F905	"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 064 MM. (2 1/2"")"	
01103312	CP8F905	"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 203 MM. (8"")"	
01502264	ATU21/2G	"ABRAZADERA TIPO U BOLT DE 064 MM. GALV. (2 1/2"")"	
01402209	VB11/2400F446T	"VALV. BOLA A/C ROSC. BOLA A/INOX. 28 K DE 038 MM. WORCESTER FIG. 446T (1 1/2"" 400 LBS)"	
01402214	VBA2F787KIT	"VALV. BALANCEO VICTAULIC FIGURA 787 DE 051 MM. ROSC. (2"") INCLUYE KIT DE DRENAJE V020787HDV"	
01402215	VBA11/2F787KIT	"VALV. BALANCEO VICTAULIC FIGURA 787 DE 038 MM. ROSC. (1 1/2"") INCLUYE KIT DE DRENAJE V014787HDV"	
01402216	VBA11/4F787KIT	"VALV. BALANCEO VICTAULIC FIGURA 787 DE 032 MM. ROSC. (1 1/4"") INCLUYE KIT DE DRENAJE V012787HDV"	
01402217	VBA3F788KIT	"VALV. BALANCEO VICTAULIC FIGURA 788 DE 076 MM. BRID. (3"") INCLUYE KIT DE DRENAJE V030788CBV"	
01402218	VBA21/2F788KIT	"VALV. BALANCEO VICTAULIC FIGURA 788 DE 064 MM. BRID. (2 1/2"") INCLUYE KIT DE DRENAJE V024788CBV"	
01402210	VCP3F794KIT	"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 076 MM. BRID. (3"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V030794116"	
01402211	VCP21/2F794KIT	"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 064 MM. BRID. (2 1/2"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V024794116"	
01402212	VCP2F793KIT	"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 793 DE 051 MM. (2"") INC. TUBO CAPILAR V020793CBV"	
01402213	VCP11/2F793KIT	"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 793 DE 038 MM. (1 1/2"")         V014793CBV"	
01103313	TER10X6F25	"TEE REDUCIDA VICTAULIC FIGURA 25 DE 254 X 152 MM. (10"" X 6"")"	
01302219	TBSC1/2C16AI316	"TUBING A/INOX. S/COSTURA T-316 DE 013 MM. CAL. 16 (1/2"" CAL. 16)"	
01302220	TSC1080SAI304	"TUBO A/INOX. S/COSTURA T-304 DE 273.1 X 12.7 MM. (10"" CED. 80S)"	
01502265	MAN11/2X30KFHRH	"MANGUERA KFH RACK HOSE 1 1/2"" X 30 MTS IPT BRONCE I006/27"	
01402219	VS1/2LNPT10.5BAR	"VALVULA DE SEGURIDAD DE LATON 1/2"" VAYREMEX ROSCA NPT CAL. 10.5 BAR"	
01302221	TCC340ULFM	TUBO DE A/C C/C DE 088.9 X 05.5 MM. (3 CED. 40) UL/FM	
01103314	TE6120	"TEE DE ACERO P/SOLDAR CED. 120 DE 152 MM. (6"" CED. 120)"	
01402220	VB1600T585BR	"VALV. BOLA BRONCE ROSC. 42 K. DE 025 MM.NIBCO T585-70 (1"" 600 LBS.)"	
01402221	FIY11/4250HR	"FILTRO ""Y"" DE HIERRO ROSC. 10.5 K. DE 032 MM. MODELO CIF (1 1/4"" 250 LB) MARCA ZAMACO"	
01402222	FIY21/2125HR	"FILTRO ""Y"" DE HIERRO ROSC. 10.5 K. DE 064 MM. MODELO CIF (2 1/2"" 125 LB) MARCA ZAMACO"	
01402223	FIY6125HR	"FILTRO ""Y"" DE HIERRO ROSC. 10.5 K. DE 152 MM. MODELO CIF (6"" 125 LB) MARCA ZAMACO"	
01502266	NICC3/4X440GR	"NIPLE DE ACERO AL CARBON CON COSTURA DE 019 X 102 MM.GALV.ROSC.(3/4""X 4"" CED.40)"	
01402224	VCH11/287TBR	"VALV. CHECK HORIZ Y VERT. CPO BRONCE ROSC. 87T (1 1/2"" 150#)"	
01402225	VCH11/2R150	"VALV. CHECK HORIZONTAL A/INOX. ROSC. 10.5 K. DE 038 MM. F (1 1/2"" 150#)"	
01402226	VCH21/244TBR	"VALV. CHECK  VERT. CPO BRONCE ROSC. 44T (2 1/2"" 125#)"	
01103315	TAM11/4150G	"TAPON MACHO DE HIERRO MALEABLE 10.5 KGS. DE 032 MM. GALV. (1 1/4"" 150 LBS.)"	
01103316	TAM21/2150G	"TAPON MACHO DE HIERRO MALEABLE DE 064 MM. GALV. (2 1/2"" 150 LBS.)"	
01103317	CO21/2CURE	"CONECTOR DE COBRE CON ROSCA EXTERIOR DE 064 MM. (2 1/2"")"	
01502267	NICC21/2X440GR	"NIPLE DE ACERO AL CARBON CON COSTURA DE 064 X 102 MM.GALV.ROSC.(2 1/2"" X 4"" CED.40)"	
01103318	MCR43000	"MEDIO COPLE DE ACERO ROSCADO 210 KGS. 102 MM. ( 4"" 3000 LBS. )"	
01620340	C290OF350	"CODO VICTAULIC 90° CPVC / PVC  FIG. 350 DE 051 MM.  (2"")"	
01620341	C21/290OF350	"CODO VICTAULIC 90° CPVC/PVC FIG. 350 DE 064 MM.  (2 1/2"")"	
01620342	C490OF350	"CODO VICTAULIC 90° CPVC/PVC FIG. 350 DE 102 MM. (4"")"	
01620343	C690OF350	"CODO VICTAULIC 90° CPVC / PVC  FIG. 350 DE 152MM  ( 6"" )"	
01620344	C890OF350	"CODO VICTAULIC 90° CPVC / PVC  FIG. 350 DE 203MM  ( 8"" )"	
01620345	C1090OF350	"CODO VICTAULIC 90° CPVC / PVC  FIG. 350 DE 254MM  ( 10"" )"	
01620346	C21/245OF351	"CODO VICTAULIC 45° CPVC / PVC  FIG. 351 DE 064MM  ( 2 1/2"" )"	
01620347	C445OF351	"CODO VICTAULIC 45° CPVC / PVC FIG. 351 DE 102 MM. (4"")"	
01620348	C645OF351	"CODO VICTAULIC 45° CPVC / PVC  FIG. 351 DE 152MM  ( 6"" )"	
01620349	C845OF351	"CODO VICTAULIC 45° CPVC / PVC  FIG. 351 DE 203MM  ( 8"" )"	
01620350	TE4F352	"TEE RECTA VICTAULIC CPVC/PVC FIG. 352 DE 102 MM. (4"")"	
01620351	TE6F352	"TEE RECTA VICTAULIC CPVC/PVC FIG. 352 DE 152MM ( 6""  )"	
01620352	TE8F352	"TEE RECTA VICTAULIC CPVC/PVC FIG. 352 DE 203MM ( 8""  )"	
01620353	TER10X6F353	"TEE REDUCIDA VICTAULIC CPVC/PVC FIG. 353 DE 254 X 152MM ( 10"" X 6"" )"	
01620354	TER8X4F353	"TEE REDUCIDA VICTAULIC CPVC/PVC FIG. 353 DE 203 X 102 MM. (8"" X 4"")"	
01620355	TER6X3F353	"TEE REDUCIDA VICTAULIC CPVC/PVC FIG. 353 DE 152 X 076 MM. (6"" X 3"")"	
01620356	TER6X2F353	"TEE REDUCIDA VICTAULIC CPVC/PVC FIG. 353 DE 152 X 051 MM. (6"" X 2"")"	
01620357	TER8X2F353	"TEE REDUCIDA VICTAULIC CPVC/PVC FIG. 353 DE 203 X 051 MM. (8"" X 2"")"	
01620358	CP2F357	"COPLE RIGIDO VICTAULIC CPVC/PVC FIG. 357 DE 051MM ( 2""  )"	
01620359	CP21/2F357	"COPLE RIGIDO VICTAULIC CPVC/PVC FIG. 357 DE 064MM ( 2 1/2""  )"	
01620360	CP4F357	"COPLE RIGIDO VICTAULIC CPVC/PVC FIG. 357 DE 102 MM. (4"")"	
01620361	CP6F357	"COPLE RIGIDO VICTAULIC CPVC/PVC FIG. 357 DE 152MM ( 6""  )"	
01620362	CP8F357	"COPLE RIGIDO VICTAULIC CPVC/PVC FIG. 357 DE 203MM ( 8""  )"	
01620363	CP10F357	"COPLE RIGIDO VICTAULIC CPVC/PVC FIG. 357 DE 254MM ( 10""  )"	
01620364	CPR3X21/2F358	"COPLE REDUCIDO VICTAULIC CPVC/PVC FIG. 358 DE 076 X 064 MM. (3"" X 2 1/2"")"	
01620365	CPR4X21/2F358	"COPLE REDUCIDO VICTAULIC CPVC/PVC FIG. 358 DE 102 X 064 MM. (4"" X 2 1/2"")"	
01620366	CPR6X4F358	"COPLE REDUCIDO VICTAULIC CPVC/PVC FIG. 358 DE 152 X 102 MM. (6"" X 4"")"	
01620367	CPR8X6F358	"COPLE REDUCIDO VICTAULIC CPVC/PVC FIG. 358 DE 203 X 152MM ( 8"" X 6"" )"	
01620368	AB4F359F	"ADAPTADOR BRIDA VICTAULIC CPVC/PVC FIG. 359F DE 102 X 130MM ( 4"" X 5 1/8"" )"	
01620369	AB6F359F	"ADAPTADOR BRIDA VICTAULIC CPVC/PVC FIG. 359F DE 152 X 152MM ( 6"" X 6"" )"	
01620370	AB8F359F	"ADAPTADOR BRIDA VICTAULIC CPVC/PVC FIG. 359F DE 203 X 178MM ( 8"" X 7"" )"	
01620371	AB10F359	"ADAPTADOR BRIDA VICTAULIC CPVC/PVC FIG. 359F DE 254 X 213MM ( 10"" X 8 3/8"" )"	
01502268			
01402227	VB4150ABF4	"VALV. BOLA A/C. BRID. 10.5 K. DE 102 MM. TRIM F4 (4"" 150 LBS.)"	
01402228	VB11/4F40952	"VALV. BOLA LATON ROSC. 25 K. DE 032 MM. MT F. 40952 (1 1/4"" 350 LBS.)"	
01103319	MCR11/23000	"MEDIO COPLE DE ACERO ROSCADO 210 KGS. DE 038 MM. (1 1/2"" 3000 LBS.)"	
01103320	NISC3/4X4160G	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 019 X 102 MM.GALV. (3/4"" X 4"" CED. 160)"	
01402229	VB2600S42	"VALV. BOLA LATON ROSCADA 42 K. DE 051 MM. SERIE 42 (2"" 600 LBS.)"	
01402230	VB1/2600S42	"VALV. BOLA LATON ROSCADA 42 K. DE 013 MM. SERIE 42 (1/2"" 600 LBS.)"	
01502269	MAF44250LBS	"MANGUERA METALICA FLEXIBLE A/CARBON DE 102 MM X 1500 MM.BRID.(4"" 250 LBS)"	
01402231	VAE2250FR	"VALVULA DE ADMISION Y EXPULSION DE AIRE 9 KGS. DE 51 MM.MOD.DAV-P-KA ( 2"" 250LBS)"	
01103321	ES7/8X71/2TYAN	"ESPARRAGO ACERO 2HB7 C/2 TCAS. Y ARAN. NARROW 023 X 190 MM (7/8"" X 7 1/2"")"	
01103322	ES3/4X61/4TYAN	"ESPARRAGO ACERO 2HB7 C/2 TCAS. Y ARAN. NARROW 019 X 158 MM (3/4"" X 6 1/4"")"	
01103323	TOH/T5/8X3	"TORNILLO CABEZA HEX. C/TCA. Y C/2 ROLD DE 015 X 076 MM. (5/8"" X 3"")"	
01103324	TOH/T3/4X31/2	"TORNILLO CABEZA HEX. C/TCA. Y C/2 ROLD DE 019 X 089 MM. (3/4"" X 3 1/2"")"	
01402232	VCU6150F06316	"VALV. CUCHILLA HIERRO DUCTIL NEWCON 10.5 K. DE 152 MM. FIG. 06316DIBG (6"" 150 LBS.)"	
01212858	BLJ10150	"BRIDA DE ACERO TRASLAPE 10.5 K DE 254 MM. (LJ 150 LBS. 10"")"	
01212859	BLJ4150	"BRIDA DE ACERO TRASLAPE 10.5 K DE 102 MM. (LJ 150 LBS. 4"")"	
01103325	NICC21/2X3640	"NIPLE DE ACERO AL CARBON CON COSTURA DE 064 X 920 MM. (2 1/2"" X 36.22"" CED. 40)"	
01502270	RPE1/2200OLQR5.6	"ROCIADOR PENDENT BRONCE QR 200oF DE 013 MM. K 5.6 (1/2"") V2708"	
01502271	MED4S735MS1000	"MEDIDOR DE PRUEBA DE BOMBA VICTAULIC S735 MOD. S 1000 GPM DE 102 MM. (4"")"	
01402233	VCO8125F771F	"VALV. COMPUERTA VICTAULIC FIGURA 771F DE 203 MM. RAN. ( 8"") RAN X BRIDA"	
01402234	VCO21/2125F771F		"VALV. COMPUERTA VICTAULIC FIGURA 771H DE 064 MM. RAN. ( 2 1/2"" ) RAN X BRIDA"
01402235	VMA4F707C	"VALV. MARIPOSA VICTAULIC CIERRE SUPERVISADO FIGURA 707C DE 102 MM. (4"")"	
01502272	RANURADORA	MAQUINA RANURADORA POR LAMINACION PARA TRABAJO EN CAMPO	
01103326	CP2F905	"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 051 MM. (2"")"	
01302222	TCC6GRYC	"TUBO A/C CON COSTURA DE 168.3 PARED GRUESA  PESADO GALV. ROSC. (6"" CONDUIT) CON COPLE"	
01502273	LLRV38	LLAVE INGLESA PARA ROCIADOR V38-4	
01402236	VAA2X2BRF2B20	"VALV. ALIVIO DE BRONCE ROSCADA DE 051 MM. FIG. 2B20 (2"" X 2"")"	
01103327	RB2X11/2150L	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 038 MM. (2"" 11/2"" 150LBS) L"	
01103328	RB2X11/4150L	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 032 MM. (2"" X 11/4"" 150LB) L"	
01103329	TE2150L	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. (2"" 150 LBS.)L"	
01502274		"CODO 90O COMPRESION 1"""	
01402237	VCH6200NIBCO	"VALV. CHECK WAFER 14 K. DE 152 MM. KW-990 (6"" 200 LBS.)"	
01302223	TSC3XXS	"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 15.2 MM. (3"" CED. XXS)"	
01502275	MAN2X1/8WINTERS	"MANÔMETRO DE 2Œ X 1/8Œ 0-10 BARS, POST 0-160 PSI. MOD. PEM 1408 MCA. WINTERS"	
01502276	EPPQS9K	EXTINTOR PORTATIL EXTIN PQS 9 K  MODELO 20	
01502277	PEPPQS9K	PORTA EXTINTOR CILINDRICO DE INOX EXPEJO PQS DE 4 A 9 KG	
01103330	TER11/2X1/2XS	"TEE REDUCIDA ACERO P/SOLDAR REFORZADA DE 038 X 013 MM. (1 1/2"" X 1/2"" XS)"	
01103331	TER11/2X3/4XS	"TEE REDUCIDA ACERO P/SOLDAR REFORZADA DE 038 X 019 MM. (1 1/2"" X 3/4"" XS)"	
01212860	BLJ4300	"BRIDA DE ACERO TRASLAPE 10.5 K DE 102 MM. (LJ 300 LBS. 4"")"	
01103332	ST410AI304	"STUB END ACERO INOX. T-304  DE 102 MM.  (4"" CED. 10)"	
01103333	RC5X4XS	"RED. CONCENTRICA A/C P/SOLDAR REFORZADA 127 X 102 MM. (5"" X 4"" XS)"	
01302224	TBSC1/4C16AI316	"TUBING A/INOX. S/COSTURA T-316 DE 06 MM. CAL. 16 (1/4"" CAL.16)"	
01302225	TCC3/440TM	"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. (3/4"" CED. 40)"	
01302226	TSC180TM	"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1"" CED. 80)"	
01302227	TCC11/440RA	"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. RANURADO (1 1/4"" CED. 40)"	
